Timestamp,LogLevel,Message
"2024-11-02 21:35:39,630",INFO,R- Successfully read robots.txt from https://www.wisc.edu/robots.txt
"2024-11-02 21:35:39,631",INFO,R- Disallowed paths for domain www.wisc.edu: None
"2024-11-02 21:35:39,631",INFO,Sending HTTP request to https://www.wisc.edu/
"2024-11-02 21:35:39,819",INFO,Successfully fetched https://www.wisc.edu/
"2024-11-02 21:35:39,836",INFO,Word count completed for https://www.wisc.edu/
"2024-11-02 21:35:39,944",INFO,"Details for website https://www.uwm.edu/: {'Category': 'College', 'State': 'WI', 'City': 'Milwaukee', 'Institution': 'University of Wisconsin-Milwaukee'}"
"2024-11-02 21:35:40,112",WARNING,"R- Failed to find https://www.uwm.edu/robots.txt: HTTPSConnectionPool(host='www.uwm.edu', port=443): Max retries exceeded with url: /robots.txt (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.uwm.edu'. (_ssl.c:1000)""))), trying next protocol..."
"2024-11-02 21:35:40,542",INFO,R- Successfully read robots.txt from http://www.uwm.edu/robots.txt
"2024-11-02 21:35:40,542",INFO,"R- Disallowed paths for domain www.uwm.edu: /languages/alum-feature-on-ryan-lee-mader-uwm-class-of-2008/, /letters-science/news/alum-goes-from-german-class-to-germany-and-beyond/, *post_type=tribe_events*, *hide_subsequent_recurrences=*, *tribe-bar-date=*, *tribe-venue=*, *eventDisplay=*, *eventDate=*, *paged=*, *pagename=*, *shortcode=*, *ical=*, *outlook-ical=*, *related_series=*, *tribe_geofence=*"
"2024-11-02 21:35:40,543",INFO,Sending HTTP request to https://www.uwm.edu/
"2024-11-02 21:35:40,639",ERROR,"Error fetching https://www.uwm.edu/: HTTPSConnectionPool(host='www.uwm.edu', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.uwm.edu'. (_ssl.c:1000)"")))"
"2024-11-02 21:35:40,742",INFO,"Details for website https://www.uwec.edu/: {'Category': 'College', 'State': 'WI', 'City': 'Eau Claire', 'Institution': 'University of Wisconsin-Eau Claire'}"
"2024-11-02 21:35:40,936",INFO,R- Successfully read robots.txt from https://www.uwec.edu/robots.txt
"2024-11-02 21:35:40,936",INFO,"R- Disallowed paths for domain www.uwec.edu: /core/, /profiles/citizen/, /README.md, /composer/Metapackage/README.txt, /composer/Plugin/ProjectMessage/README.md, /composer/Plugin/Scaffold/README.md, /composer/Plugin/VendorHardening/README.txt, /composer/Template/README.txt, /modules/README.txt, /sites/README.txt, /themes/README.txt, /web.config, /admin/, /comment/reply/, /filter/tips, /node/add/, /search/, /user/register, /user/password, /user/login, /user/logout, /media/oembed, /*/media/oembed, /index.php/admin/, /index.php/comment/reply/, /index.php/filter/tips, /index.php/node/add/, /index.php/search/, /index.php/user/password, /index.php/user/register, /index.php/user/login, /index.php/user/logout, /index.php/media/oembed, /index.php/*/media/oembed"
"2024-11-02 21:35:40,936",INFO,Sending HTTP request to https://www.uwec.edu/
"2024-11-02 21:35:41,051",INFO,Successfully fetched https://www.uwec.edu/
"2024-11-02 21:35:41,083",INFO,Word count completed for https://www.uwec.edu/
"2024-11-02 21:35:41,195",INFO,"Details for website https://www.uwgb.edu/: {'Category': 'College', 'State': 'WI', 'City': 'Green Bay', 'Institution': 'University of Wisconsin-Green Bay'}"
"2024-11-02 21:35:41,394",INFO,R- Successfully read robots.txt from https://www.uwgb.edu/robots.txt
"2024-11-02 21:35:41,394",INFO,"R- Disallowed paths for domain www.uwgb.edu: /_content/, /campus/, /crm/, /facilities/building-floor-plans/, /fort-knox/, /sandbox/, /UWGBCMS/media/facilities-planning-management/Floor%20Plans/"
"2024-11-02 21:35:41,394",INFO,Sending HTTP request to https://www.uwgb.edu/
"2024-11-02 21:35:41,670",INFO,Successfully fetched https://www.uwgb.edu/
"2024-11-02 21:35:41,769",INFO,Word count completed for https://www.uwgb.edu/
"2024-11-02 21:35:41,883",INFO,"Details for website https://www.uwlax.edu/: {'Category': 'College', 'State': 'WI', 'City': 'La Crosse', 'Institution': 'University of Wisconsin-La Crosse'}"
"2024-11-02 21:35:42,139",INFO,R- Successfully read robots.txt from https://www.uwlax.edu/robots.txt
"2024-11-02 21:35:42,139",INFO,"R- Disallowed paths for domain www.uwlax.edu: /workarea/, /widgets/, /logs/, /masterpages/, /app_browsers/, /app_code/, /app_data/, /app_globalresources/, /app_webreferences, /assets/, /assetmanagement/, /xmlfiles/, /sandbox1/, /sandbox/, /Sandbox/, /archive/, /Archive/, /uploadedfiles/, /uploadedFiles/, /UploadedFiles/, /uploadedimages/, /uploadedImages/, /UploadedImages/, /recsports/app/, /RecSports/App/, /RecSports/app/"
"2024-11-02 21:35:42,139",INFO,Sending HTTP request to https://www.uwlax.edu/
"2024-11-02 21:35:42,543",INFO,Successfully fetched https://www.uwlax.edu/
"2024-11-02 21:35:42,593",INFO,Word count completed for https://www.uwlax.edu/
"2024-11-02 21:35:42,710",INFO,"Details for website https://www.uwosh.edu/: {'Category': 'College', 'State': 'WI', 'City': 'Oshkosh', 'Institution': 'University of Wisconsin-Oshkosh'}"
"2024-11-02 21:35:43,069",INFO,R- Successfully read robots.txt from https://www.uwosh.edu/robots.txt
"2024-11-02 21:35:43,069",INFO,"R- Disallowed paths for domain www.uwosh.edu: /search-results/, */search-results/, *post_type=tribe_events*, *hide_subsequent_recurrences=*, *tribe-bar-date=*, *tribe-venue=*, *eventDisplay=*, *eventDate=*, *paged=*, *pagename=*, *shortcode=*, *ical=*, *outlook-ical=*, *related_series=*, *tribe_geofence=*, *tribe_organizer=*"
"2024-11-02 21:35:43,070",INFO,Sending HTTP request to https://www.uwosh.edu/
"2024-11-02 21:35:43,972",INFO,Successfully fetched https://www.uwosh.edu/
"2024-11-02 21:35:43,990",INFO,Word count completed for https://www.uwosh.edu/
"2024-11-02 21:35:44,101",INFO,"Details for website https://www.uwp.edu/: {'Category': 'College', 'State': 'WI', 'City': 'Kenosha', 'Institution': 'University of Wisconsin-Parkside'}"
"2024-11-02 21:35:44,345",INFO,R- Successfully read robots.txt from https://www.uwp.edu/robots.txt
"2024-11-02 21:35:44,345",INFO,"R- Disallowed paths for domain www.uwp.edu: /registrardocs/, /facultyandstaff/hlc/, /tntauction/, /explore/offices/sponsoredprograms/, /learn/academiccatalog/2015-2017/, /learn/academiccatalog/2017-2019/, /catalog-pdfs/, /facultyandstaff/innovationhub/, /learn/programs/ipad/, /uwpapps/, /apply/admissions/landing/, /connect/communityengagement/communityandbusinessengagement/trainings/"
"2024-11-02 21:35:44,345",INFO,Sending HTTP request to https://www.uwp.edu/
"2024-11-02 21:35:46,255",INFO,Successfully fetched https://www.uwp.edu/
"2024-11-02 21:35:46,293",INFO,Word count completed for https://www.uwp.edu/
"2024-11-02 21:35:46,405",INFO,"Details for website https://www.uwplatt.edu/: {'Category': 'College', 'State': 'WI', 'City': 'Platteville', 'Institution': 'University of Wisconsin-Platteville'}"
"2024-11-02 21:35:46,945",INFO,R- Successfully read robots.txt from https://www.uwplatt.edu/robots.txt
"2024-11-02 21:35:46,946",INFO,"R- Disallowed paths for domain www.uwplatt.edu: /core/, /profiles/, /README.md, /composer/Metapackage/README.txt, /composer/Plugin/ProjectMessage/README.md, /composer/Plugin/Scaffold/README.md, /composer/Plugin/VendorHardening/README.txt, /composer/Template/README.txt, /modules/README.txt, /sites/README.txt, /themes/README.txt, /web.config, /admin/, /comment/reply/, /filter/tips, /node/add/, /search/, /user/register, /user/password, /user/login, /user/logout, /media/oembed, /*/media/oembed, /index.php/admin/, /index.php/comment/reply/, /index.php/filter/tips, /index.php/node/add/, /index.php/search/, /index.php/user/password, /index.php/user/register, /index.php/user/login, /index.php/user/logout, /index.php/media/oembed, /index.php/*/media/oembed, /p/, /a/"
"2024-11-02 21:35:46,946",INFO,Sending HTTP request to https://www.uwplatt.edu/
"2024-11-02 21:35:47,204",INFO,Successfully fetched https://www.uwplatt.edu/
"2024-11-02 21:35:47,228",INFO,Word count completed for https://www.uwplatt.edu/
"2024-11-02 21:35:47,338",INFO,"Details for website https://www.uwrf.edu/: {'Category': 'College', 'State': 'WI', 'City': 'River Falls', 'Institution': 'University of Wisconsin-River Falls'}"
"2024-11-02 21:35:47,601",INFO,R- Successfully read robots.txt from https://www.uwrf.edu/robots.txt
"2024-11-02 21:35:47,602",INFO,"R- Disallowed paths for domain www.uwrf.edu: /AAI/, /CMSTraining/StudentPages/, /CMSTraining/StudentTraining/, /Research/IR-Info-Center.cfm, /StudentHealthAndCounseling/upload/BrochureAngerManagement.pdf, /DOTS/upload/, /DOTS/ExpiredEmailDoc/, /DOTS/ExpiredEmailDoc/upload, /Gener-Education/, /upload/, /customcf/, /*/upload/, /ClassSchedule/courseLightbox.cfm, /Chemistry2/, /EVCO/, /HumanResources/Director/, /Majors/undergraduateNewFormat/, /ADC/Orientation/, /Budget/BudgetRequest2017/, /CBE/Internship/Offerings/, /studenthandbook/, /Diversity/upload/UWRF-Climate-Study-Final_exec-sum.pdf, /Diversity/upload/UWRF-Climate-Study-Final_no-appx.pdf, /Parking/StudentParking/StuApp.cfm, /Academics/AssociateDegree.cfm, /Administration/Provost/upload/UWRF-White-Paper-Student-Success-Case-2019.pdf, /Administration/Provost/upload/Student-Success-Structural-Model-Aug-2019.pdf"
"2024-11-02 21:35:47,602",INFO,Sending HTTP request to https://www.uwrf.edu/
"2024-11-02 21:35:47,765",INFO,Successfully fetched https://www.uwrf.edu/
"2024-11-02 21:35:47,794",INFO,Word count completed for https://www.uwrf.edu/
"2024-11-02 21:35:47,907",INFO,"Details for website https://www.uwsp.edu/: {'Category': 'College', 'State': 'WI', 'City': 'Stevens Point', 'Institution': 'University of Wisconsin-Stevens Point'}"
"2024-11-02 21:35:48,323",WARNING,"R- Failed to find https://www.uwsp.edu/robots.txt: 404 Client Error: Not Found for url: https://www.uwsp.edu/robots.txt, trying next protocol..."
"2024-11-02 21:35:48,650",WARNING,"R- Failed to find http://www.uwsp.edu/robots.txt: 404 Client Error: Not Found for url: https://www.uwsp.edu/robots.txt, trying next protocol..."
"2024-11-02 21:35:48,651",WARNING,R- Failed to obtain robots.txt for domain www.uwsp.edu using both HTTP and HTTPS.
"2024-11-02 21:35:48,651",WARNING,"R- No robots.txt found for www.uwsp.edu, assuming no restrictions."
"2024-11-02 21:35:48,652",INFO,Sending HTTP request to https://www.uwsp.edu/
"2024-11-02 21:35:49,648",INFO,Successfully fetched https://www.uwsp.edu/
"2024-11-02 21:35:49,684",INFO,Word count completed for https://www.uwsp.edu/
"2024-11-02 21:35:49,795",INFO,"Details for website https://www.uwstout.edu/: {'Category': 'College', 'State': 'WI', 'City': 'Menomonie', 'Institution': 'University of Wisconsin-Stout'}"
"2024-11-02 21:35:51,154",INFO,R- Successfully read robots.txt from https://www.uwstout.edu/robots.txt
"2024-11-02 21:35:51,155",INFO,"R- Disallowed paths for domain www.uwstout.edu: /core/, /profiles/, /README.md, /composer/Metapackage/README.txt, /composer/Plugin/ProjectMessage/README.md, /composer/Plugin/Scaffold/README.md, /composer/Plugin/VendorHardening/README.txt, /composer/Template/README.txt, /modules/README.txt, /sites/README.txt, /themes/README.txt, /web.config, /admin/, /comment/reply/, /filter/tips, /node/add/, /search/, /user/register, /user/password, /user/login, /user/logout, /media/oembed, /*/media/oembed, /index.php/admin/, /index.php/comment/reply/, /index.php/filter/tips, /index.php/node/add/, /index.php/search/, /index.php/user/password, /index.php/user/register, /index.php/user/login, /index.php/user/logout, /index.php/media/oembed, /index.php/*/media/oembed, /programs?, /directory?, /search_api_autocomplete/, /index.php/programs?, /index.php/directory?, /index.php/search_api_autocomplete/"
"2024-11-02 21:35:51,155",INFO,Sending HTTP request to https://www.uwstout.edu/
"2024-11-02 21:35:51,253",INFO,Successfully fetched https://www.uwstout.edu/
"2024-11-02 21:35:51,289",INFO,Word count completed for https://www.uwstout.edu/
"2024-11-02 21:35:51,401",INFO,"Details for website https://www.briarcliff.edu/: {'Category': 'College', 'State': 'IA', 'City': 'Sioux City', 'Institution': 'Briar Cliff University'}"
"2024-11-02 21:35:51,788",INFO,R- Successfully read robots.txt from https://www.briarcliff.edu/robots.txt
"2024-11-02 21:35:51,788",INFO,R- Disallowed paths for domain www.briarcliff.edu: None
"2024-11-02 21:35:51,788",INFO,Sending HTTP request to https://www.briarcliff.edu/
"2024-11-02 21:35:52,507",INFO,Successfully fetched https://www.briarcliff.edu/
"2024-11-02 21:35:52,567",INFO,Word count completed for https://www.briarcliff.edu/
"2024-11-02 21:35:52,682",INFO,"Details for website https://www.central.edu/: {'Category': 'College', 'State': 'IA', 'City': 'Pella', 'Institution': 'Central College'}"
"2024-11-02 21:35:53,504",INFO,R- Successfully read robots.txt from https://www.central.edu/robots.txt
"2024-11-02 21:35:53,504",INFO,R- Disallowed paths for domain www.central.edu: /wp-admin/
"2024-11-02 21:35:53,505",INFO,Sending HTTP request to https://www.central.edu/
"2024-11-02 21:35:53,717",INFO,Successfully fetched https://www.central.edu/
"2024-11-02 21:35:53,742",INFO,Word count completed for https://www.central.edu/
"2024-11-02 21:35:53,852",INFO,"Details for website https://www.coe.edu/: {'Category': 'College', 'State': 'IA', 'City': 'Cedar Rapids', 'Institution': 'Coe College'}"
"2024-11-02 21:35:54,123",WARNING,"R- Failed to find https://www.coe.edu/robots.txt: HTTPSConnectionPool(host='www.coe.edu', port=443): Max retries exceeded with url: /robots.txt (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)'))), trying next protocol..."
"2024-11-02 21:35:54,297",WARNING,"R- Failed to find http://www.coe.edu/robots.txt: HTTPSConnectionPool(host='www.coe.edu', port=443): Max retries exceeded with url: /robots.txt (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)'))), trying next protocol..."
"2024-11-02 21:35:54,297",WARNING,R- Failed to obtain robots.txt for domain www.coe.edu using both HTTP and HTTPS.
"2024-11-02 21:35:54,297",WARNING,"R- No robots.txt found for www.coe.edu, assuming no restrictions."
"2024-11-02 21:35:54,297",INFO,Sending HTTP request to https://www.coe.edu/
"2024-11-02 21:35:54,385",ERROR,"Error fetching https://www.coe.edu/: HTTPSConnectionPool(host='www.coe.edu', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)')))"
"2024-11-02 21:35:54,487",INFO,"Details for website https://www.cornellcollege.edu/: {'Category': 'College', 'State': 'IA', 'City': 'Mount Vernon', 'Institution': 'Cornell College'}"
"2024-11-02 21:35:54,653",INFO,R- Successfully read robots.txt from https://www.cornellcollege.edu/robots.txt
"2024-11-02 21:35:54,653",INFO,R- Disallowed paths for domain www.cornellcollege.edu: None
"2024-11-02 21:35:54,653",INFO,Sending HTTP request to https://www.cornellcollege.edu/
"2024-11-02 21:35:54,741",INFO,Successfully fetched https://www.cornellcollege.edu/
"2024-11-02 21:35:54,742",INFO,Word count completed for https://www.cornellcollege.edu/
"2024-11-02 21:35:54,848",INFO,"Details for website https://www.dmacc.edu/: {'Category': 'College', 'State': 'IA', 'City': 'Des Moines', 'Institution': 'Des Moines Area Community College'}"
"2024-11-02 21:35:55,239",INFO,R- Successfully read robots.txt from https://www.dmacc.edu/robots.txt
"2024-11-02 21:35:55,239",INFO,"R- Disallowed paths for domain www.dmacc.edu: /_qa/, /_resources/, /_showcase/, /_testing/"
"2024-11-02 21:35:55,239",INFO,Sending HTTP request to https://www.dmacc.edu/
"2024-11-02 21:35:55,502",INFO,Successfully fetched https://www.dmacc.edu/
"2024-11-02 21:35:55,531",INFO,Word count completed for https://www.dmacc.edu/
"2024-11-02 21:35:55,642",INFO,"Details for website https://www.dordt.edu/: {'Category': 'College', 'State': 'IA', 'City': 'Sioux Center', 'Institution': 'Dordt University'}"
"2024-11-02 21:35:56,277",INFO,R- Successfully read robots.txt from https://www.dordt.edu/robots.txt
"2024-11-02 21:35:56,278",INFO,"R- Disallowed paths for domain www.dordt.edu: /cpresources/, /vendor/, /.env"
"2024-11-02 21:35:56,278",INFO,Sending HTTP request to https://www.dordt.edu/
"2024-11-02 21:35:56,431",INFO,Successfully fetched https://www.dordt.edu/
"2024-11-02 21:35:56,482",INFO,Word count completed for https://www.dordt.edu/
"2024-11-02 21:35:56,601",INFO,"Details for website https://www.graceland.edu/: {'Category': 'College', 'State': 'IA', 'City': 'Lamoni', 'Institution': 'Graceland University'}"
