Category,State,City,Institution,Website
College,MN,Bloomington,Normandale Community College,https://www.normandale.edu/
College,MN,Brooklyn Park,North Hennepin Community College,https://www.nhcc.edu/
College,MN,St. Cloud,Saint Cloud State University,https://www.stcloudstate.edu/
College,MN,Collegeville,Saint John's University,https://www.csbsju.edu/
College,MN,Winona,Saint Mary's University of Minnesota,https://www.smumn.edu/
College,MN,Marshall,Southwest Minnesota State University,https://www.smsu.edu/
College,MN,Crookston,University of Minnesota-Crookston,https://www.crk.umn.edu/
College,MN,Duluth,University of Minnesota-Duluth,https://www.d.umn.edu/
College,MN,Morris,University of Minnesota-Morris,https://www.morris.umn.edu/
College,MN,Rochester,University of Minnesota-Rochester,https://r.umn.edu/
College,MN,Twin Cities,University of Minnesota-Twin Cities,https://twin-cities.umn.edu/
College,MN,Winona,Winona State University,https://www.winona.edu/
College,WI,Appleton,Fox Valley Technical College,https://fvtc.edu/
College,WI,Green Bay,Northeast Wisconsin Technical College,https://www.nwtc.edu/
College,WI,West Bend,Moraine Park Technical College,https://www.morainepark.edu/
College,WI,Cleveland,Lakeshore Technical College,https://gotoltc.edu/
College,WI,Madison,Madison College,https://madisoncollege.edu/
College,WI,Stevens Point,Mid-State Technical College,https://www.mstc.edu/
College,WI,Milwaukee,Milwaukee Area Technical College,https://www.matc.edu/
College,WI,Wausau,Northcentral Technical College,https://www.ntc.edu/
College,WI,Waukesha,Waukesha County Technical College,https://www.wctc.edu/
College,WI,Kenosha,Gateway Technical College,https://www.gtc.edu/
College,WI,La Crosse,Western Technical College,https://www.westerntc.edu/
College,WI,Madison,University of Wisconsin-Madison,https://www.wisc.edu/
College,WI,Milwaukee,University of Wisconsin-Milwaukee,https://www.uwm.edu/
College,WI,Eau Claire,University of Wisconsin-Eau Claire,https://www.uwec.edu/
College,WI,Green Bay,University of Wisconsin-Green Bay,https://www.uwgb.edu/
College,WI,La Crosse,University of Wisconsin-La Crosse,https://www.uwlax.edu/
College,WI,Oshkosh,University of Wisconsin-Oshkosh,https://www.uwosh.edu/
College,WI,Kenosha,University of Wisconsin-Parkside,https://www.uwp.edu/
College,WI,Platteville,University of Wisconsin-Platteville,https://www.uwplatt.edu/
College,WI,River Falls,University of Wisconsin-River Falls,https://www.uwrf.edu/
College,WI,Stevens Point,University of Wisconsin-Stevens Point,https://www.uwsp.edu/
College,WI,Menomonie,University of Wisconsin-Stout,https://www.uwstout.edu/
Importer,CA,Los Angeles,Expeditors International,https://www.expeditors.com/
Importer,NY,New York,DHL Global Forwarding,https://www.dhl.com/global-en/home/our-divisions/global-forwarding.html
Importer,IL,Chicago,CEVA Logistics,https://www.cevalogistics.com/
Importer,TX,Houston,Amazon Global,https://www.amazon.com/
Importer,CA,San Francisco,Freightos,https://www.freightos.com/
Importer,NY,New York,UPS Supply Chain Solutions,https://www.ups.com/us/en/supplychain/home.page
Importer,CA,Los Angeles,WorldWide Logistics,https://www.wwl.com/
Importer,CA,San Diego,BlueGrace Logistics,https://www.bluegracelogistics.com/
Importer,NY,New York,Shapiro,https://www.shapiro.com/
Importer,TX,Dallas,Agility Logistics,https://www.agility.com/
Importer,NY,New York,Panalpina,https://www.panalpina.com/
Importer,NJ,Secaucus,Schenker,https://www.dbschenker.com/
Importer,CA,Los Angeles,Flexport,https://www.flexport.com/
Importer,NY,New York,C.H. Robinson,https://www.chrobinson.com/
Importer,IL,Chicago,Expeditors,https://www.expeditors.com/
Importer,CA,Long Beach,China Ocean Shipping Company (COSCO),http://www.cosco.com/
Importer,TX,San Antonio,Maersk Line,https://www.maersk.com/
Importer,NY,New York,MSC Mediterranean Shipping Company,https://www.msc.com/
Importer,FL,Miami,Agility Logistics,https://www.agility.com/
Importer,CA,Oakland,DB Schenker,https://www.dbschenker.com/
Importer,IL,Elk Grove Village,Total Quality Logistics (TQL),https://www.tql.com/
Importer,NC,Charlotte,Landstar System,https://www.landstar.com/
Importer,CA,Los Angeles,Intercontinental Export Import,https://www.ieiusa.com/
Importer,TX,Fort Worth,Seaboard Marine,https://www.seaboardmarine.com/
Importer,NJ,Elizabeth,CN Transportation,https://www.cntransportation.com/
Importer,CA,San Jose,Hitachi Transport System,https://www.hitachi-transportsystem.com/
Importer,FL,Tampa,TQL (Total Quality Logistics),https://www.tql.com/
Importer,IL,Chicago,Transplace,https://www.transplace.com/
Importer,NJ,Newark,Expeditors International of Washington,https://www.expeditors.com/
Importer,TX,Houston,Pacer International,https://www.pacer.com/
Importer,NY,New York,Kuehne + Nagel,https://home.kuehne-nagel.com/
Importer,CA,Los Angeles,Ryder Supply Chain Solutions,https://www.ryder.com/
Importer,GA,Atlanta,Swift Transportation,https://swifttrans.com/
Importer,TX,Austin,DHL Supply Chain,https://www.dhl.com/
Importer,CA,San Francisco,Logistics Plus,https://www.logisticsplus.net/
Importer,FL,Miami,FedEx Trade Networks,https://www.fedex.com/en-us/home.html
Importer,NJ,Woodbridge,American Export Lines,https://www.aelshipping.com/
Importer,CA,San Diego,TransGroup Global Logistics,https://transgroup.com/
Importer,NY,Brooklyn,Air & Sea Forwarders,https://www.airandseaforwarders.com/
Importer,MA,Boston,Cool Cargoes,https://www.coolcargoes.com/
Importer,NY,New York,Orient Express,https://orientexpress.com/
Importer,WA,Seattle,Parcel Plus,https://www.parcelplus.com/
Importer,CA,San Francisco,Seamless Transportation,https://www.seamlesstransportation.com/
Importer,TX,Houston,AIT Worldwide Logistics,https://www.aitworldwide.com/
Importer,CA,Los Angeles,Cypress International,https://www.cypressintl.com/
Importer,NY,New York,AMK Logistics,https://www.amklogistics.com/
Importer,TX,Dallas,Dedola Global Logistics,https://www.dedola.com/
Importer,CA,Los Angeles,Choptank Transport,https://www.choptanktransport.com/
Importer,FL,Fort Lauderdale,Transatlantic Shipping,https://www.transatlanticshipping.com/
Importer,CA,San Diego,On Time Logistics,https://ontimelogistics.com/
Importer,CA,Los Angeles,Skyline International,https://www.skylineinternational.com/
Importer,TX,El Paso,Eagle Global Logistics,https://www.eaglegl.com/
Importer,CA,Los Angeles,Global Shipping Services,https://www.globalshippingservices.com/
Importer,NY,New York,Worldwide Logistics Group,https://www.wwlg.com/
Importer,CA,Oakland,DHL Freight,https://www.dhl.com/global-en/home/our-divisions/freight.html
Importer,FL,Miami,Import Export Shipping,https://importexportshipping.com/
Importer,IL,Chicago,Expeditors International,https://www.expeditors.com/
Importer,CA,Los Angeles,Velocity Logistics,https://www.velocitylogistics.com/
Industrial,CA,Los Angeles,MSC Industrial Direct,https://www.mscdirect.com/
Industrial,IL,Chicago,Grainger,https://www.grainger.com/
Industrial,TX,Houston,Fastenal,https://www.fastenal.com/
Industrial,CA,San Diego,AutomationDirect,https://www.automationdirect.com/
Industrial,NY,New York,Trinity Industrial,https://www.trinityindustrial.com/
Industrial,MI,Troy,Southwest Industrial,https://www.southwestindustrial.com/
Industrial,NC,Charlotte,Global Industrial,https://www.globalindustrial.com/
Industrial,OH,Cleveland,Alro Steel,https://www.alro.com/
Industrial,PA,Pittsburgh,Industrial Supplies,https://www.industrialsupplies.com/
Industrial,MN,Minneapolis,MRO Supply,https://www.mrosupply.com/
Industrial,CA,San Francisco,McMaster-Carr,https://www.mcmaster.com/
Industrial,MA,Framingham,Applied Industrial Technologies,https://www.applied.com/
Industrial,IN,Indianapolis,Motion Industries,https://www.motionindustries.com/
Industrial,IL,Rockford,Bearings & Drives,https://www.bearingsdrives.com/
Industrial,WA,Seattle,Trico Corporation,https://www.tricocorp.com/
Industrial,TX,San Antonio,Russell Equipment,https://www.russellequipment.com/
Industrial,NJ,Bridgewater,Fasteners Inc.,https://www.fastenersinc.com/
Industrial,CA,Los Angeles,Tool Discounter,https://www.tooldiscounter.com/
Industrial,TX,Austin,Midway Industrial Supply,https://www.midwayindustrialsupply.com/
Industrial,FL,Tampa,American Industrial Supply,https://www.americanindustrialsupply.com/
Industrial,NY,Albany,The Bell Company,https://www.bellco.com/
Industrial,OH,Columbus,Bishop-Wisecarver,https://www.bwc.com/
Industrial,TX,Fort Worth,Industrial Metal Supply,https://www.industrialmetalsupply.com/
Industrial,CT,Hartford,Enco,https://www.useenco.com/
Industrial,IL,Peoria,Surplus Industrial Supply,https://www.surplusindustrialsupply.com/
Industrial,CA,San Jose,California Industrial Rubber,https://www.cairubber.com/
Industrial,NC,Greensboro,Greensboro Industrial,https://www.greensboroindustrial.com/
Industrial,NY,Buffalo,Allegro Industrial Supply,https://www.allegroindustrial.com/
Industrial,PA,Allentown,Industrial Hardware & Supply,https://www.ihsupply.com/
Industrial,IL,Elmhurst,BDI,https://www.bdiusa.com/
Industrial,CA,Orange,Industrial Tools & Equipment,https://www.industrialtoolsandequipment.com/
Industrial,MO,Kansas City,Allied Electronics,https://www.alliedelec.com/
Industrial,MA,Worcester,RPM Industrial,https://www.rpmindustrial.com/
Industrial,TX,Irving,Axis Supply,https://www.axissupply.com/
Industrial,CA,San Mateo,Cascade Engineering,https://www.cascadeengineering.com/
Industrial,WA,Tacoma,Material Handling Solutions,https://www.materialhandlingsolutions.com/
Industrial,CO,Denver,Machinery & Equipment Co.,https://www.machineryandequipment.com/
Industrial,IL,Chicago,Industrial Tools,https://www.industrialtools.com/
Industrial,NY,Long Island City,Amazon Supply,https://supply.amazon.com/
Industrial,TX,Beaumont,Safety & Health Supply,https://www.safetyandhealthsupply.com/
Industrial,CA,Riverside,Adams Manufacturing,https://www.adamsmfg.com/
Industrial,MI,Grand Rapids,Safety Supply Co.,https://www.safetysupply.com/
Industrial,MA,Boston,CMD Manufacturing,https://www.cmdmanufacturing.com/
Industrial,PA,Philadelphia,Industrial Supplies Depot,https://www.industrialsuppliesdepot.com/
Industrial,CA,Fremont,Apex Industrial Technologies,https://www.apexidt.com/
Industrial,TX,Houston,SupplyPro,https://www.supplypro.com/
Industrial,NC,Wilmington,Industrial Tooling Corporation,https://www.industrialtooling.com/
Industrial,IL,Naperville,Automation Systems Interconnect,https://www.asi-ez.com/
Industrial,FL,Orlando,Machinery Systems,https://www.machinerysystems.com/
Industrial,WA,Spokane,Spokane Machinery,https://www.spokanemachinery.com/
Industrial,CA,Modesto,Manufacturing Solutions,https://www.manufacturingsolutions.com/
Industrial,MN,Eagan,Supply Chain Solutions,https://www.supplychainsolutions.com/
Marketing,CA,San Francisco,HubSpot,https://www.hubspot.com/
Marketing,NY,New York,Omnicom Group,https://www.omnicomgroup.com/
Marketing,CA,Los Angeles,Interpublic Group,https://www.interpublic.com/
Marketing,IL,Chicago,Leo Burnett,https://leoburnett.com/
Marketing,TX,Austin,WP Engine,https://wpengine.com/
Marketing,CA,Santa Monica,Mailchimp,https://mailchimp.com/
Marketing,NY,New York,Publicis Groupe,https://www.publicisgroupe.com/
Marketing,WA,Seattle,Amplify,https://www.amplify.com/
Marketing,CA,San Diego,Branding Brand,https://www.brandingbrand.com/
Marketing,FL,Miami,Razorfish,https://www.razorfish.com/
Marketing,MA,Boston,Digitas,https://www.digitas.com/
Marketing,NY,New York,Weber Shandwick,https://www.webershandwick.com/
Marketing,CA,San Francisco,AKQA,https://www.akqa.com/
Marketing,TX,Dallas,The Richards Group,https://www.richards.com/
Marketing,CA,Palo Alto,PureMatter,https://purematter.com/
Marketing,NY,New York,True North,https://www.truenorthagency.com/
Marketing,WA,Seattle,Blue Moon Digital,https://www.bluemoondigital.co/
Marketing,CO,Denver,The Integer Group,https://www.integer.com/
Marketing,MA,Burlington,Strategy&,https://www.strategyand.pwc.com/
Marketing,IL,Chicago,Eventus,https://eventus.com/
Marketing,CA,Sacramento,Impact,https://www.impact.com/
Marketing,NY,New York,Havas Media,https://www.havasmedia.com/
Marketing,CA,Santa Clara,CyberCoders,https://www.cybercoders.com/
Marketing,TX,Houston,MD Anderson Cancer Center Marketing,https://www.mdanderson.org/
Marketing,CA,San Francisco,Wishpond,https://www.wishpond.com/
Marketing,NY,New York,Zephyr,https://www.zephyr.com/
Marketing,IL,Chicago,10Fold,https://10fold.com/
Marketing,TX,Austin,RSM Marketing,https://www.rsmus.com/
Marketing,CA,Los Angeles,Ignite Visibility,https://ignitevisibility.com/
Marketing,NY,New York,Cimpress,https://www.cimpress.com/
Marketing,WA,Bellevue,Landor,https://landor.com/
Marketing,CA,San Diego,Effectv,https://www.effectv.com/
Marketing,FL,Orlando,WebFX,https://www.webfx.com/
Marketing,CO,Boulder,Groundswell,https://groundswell.me/
Marketing,MA,Boston,360i,https://www.360i.com/
Marketing,CA,San Francisco,Mixpanel,https://mixpanel.com/
Marketing,TX,Austin,ThinkGeek,https://www.thinkgeek.com/
Marketing,CA,Palo Alto,AdRoll,https://www.adroll.com/
Marketing,NY,New York,Reprise Digital,https://www.reprisedigital.com/
Marketing,CA,Los Angeles,Sparkloft Media,https://sparkloft.com/
Marketing,TX,Dallas,Visionary,https://www.visionary.com/
Marketing,CA,San Francisco,Marin Software,https://www.marinsoftware.com/
Marketing,NY,New York,Canvas,https://www.canvas.com/
Marketing,IL,Chicago,Mindstream Media,https://www.mindstreammedia.com/
Marketing,CA,San Diego,Blackbird,https://www.blackbird.com/
Marketing,FL,Tampa,Innovative Marketing,https://www.innovativemarketing.com/
Marketing,MA,Cambridge,AdHawk,https://www.adhawk.com/
Marketing,TX,Houston,McCann,https://www.mccann.com/
Marketing,CA,Los Angeles,Stagwell,https://www.stagwellglobal.com/
Marketing,NY,New York,Joan,https://www.joancreative.com/
Marketing,CA,San Francisco,Venngage,https://venngage.com/
Marketing,TX,Austin,ClearPivot,https://clearpivot.com/
Marketing,FL,Miami,The Ad Council,https://www.adcouncil.org/
Marketing,MA,Boston,MullenLowe,https://www.mullenloweus.com/
Marketing,NY,New York,The Martin Agency,https://www.martinagency.com/
Marketing,CA,Santa Monica,Code & Theory,https://www.codeandtheory.com/
Marketing,TX,Fort Worth,Assemble,https://www.assembleagency.com/
Marketing,CO,Denver,Level Agency,https://www.levelagency.com/
Marketing,CA,Los Angeles,Epipheo,https://epipheo.com/
Marketing,NY,New York,The Kantar Group,https://www.kantar.com/
Marketing,TX,Houston,Contend,https://www.contend.net/
Marketing,WA,Seattle,Digital Kitchen,https://www.digitalkitchen.com/
Marketing,CA,San Francisco,Elemental,https://www.elemental.com/
Marketing,IL,Chicago,The Motion Agency,https://www.motionagency.com/
Marketing,TX,Dallas,Branding Brand,https://www.brandingbrand.com/
Marketing,CA,Palo Alto,Everyday Health,https://www.everydayhealth.com/
Marketing,NY,New York,Elevator,https://www.elevatoragency.com/
Marketing,WA,Bellevue,Clearlink,https://www.clearlink.com/
Marketing,CA,Los Angeles,Tribal Worldwide,https://www.tribalworldwide.com/
Marketing,MA,Cambridge,Handsome,https://handsome.is/
Marketing,NY,New York,Adore Me,https://www.adoreme.com/
Marketing,TX,Austin,Hookit,https://www.hookit.com/
Marketing,FL,Miami,Jam3,https://jam3.com/
Marketing,CA,San Francisco,Social Media Link,https://socialmedialink.com/
Marketing,IL,Chicago,Struck,https://www.struck.com/
Marketing,NY,New York,Adage,https://adage.com/
Marketing,TX,Houston,Trilogy,https://trilogy.com/
Marketing,CA,San Diego,Search Engine Land,https://searchengineland.com/
News,NY,New York,The New York Times,https://www.nytimes.com/
News,WA,Seattle,The Seattle Times,https://www.seattletimes.com/
News,CA,Los Angeles,Los Angeles Times,https://www.latimes.com/
News,DC,Washington,D.C.,The Washington Post,https://www.washingtonpost.com/
News,MA,Boston,Boston Globe,https://www.bostonglobe.com/
News,TX,Dallas,Dallas Morning News,https://www.dallasnews.com/
News,IL,Chicago,Chicago Tribune,https://www.chicagotribune.com/
News,CA,San Francisco,San Francisco Chronicle,https://www.sfchronicle.com/
News,FL,Miami,Miami Herald,https://www.miamiherald.com/
News,NY,Buffalo,Buffalo News,https://www.buffalonews.com/
News,PA,Pittsburgh,Pittsburgh Post-Gazette,https://www.post-gazette.com/
News,NV,Las Vegas,Las Vegas Review-Journal,https://www.reviewjournal.com/
News,TX,Austin,Austin American-Statesman,https://www.statesman.com/
News,OH,Cleveland,Cleveland Plain Dealer,https://www.cleveland.com/
News,CO,Denver,Denver Post,https://www.denverpost.com/
News,OR,Portland,Oregonian,https://www.oregonlive.com/
News,DC,Washington,D.C.,Politico,https://www.politico.com/
News,MA,Newton,Boston Herald,https://www.bostonherald.com/
News,NJ,Newark,Newark Star-Ledger,https://www.nj.com/
News,CA,Sacramento,Sacramento Bee,https://www.sacbee.com/
News,TX,Houston,Houston Chronicle,https://www.houstonchronicle.com/
News,MD,Baltimore,Baltimore Sun,https://www.baltimoresun.com/
News,NY,Rochester,Democrat and Chronicle,https://www.democratandchronicle.com/
News,UT,Salt Lake City,Salt Lake Tribune,https://www.sltrib.com/
News,NY,Albany,Times Union,https://www.timesunion.com/
News,IL,Peoria,Peoria Journal Star,https://www.pjstar.com/
News,CA,Santa Monica,The Daily News,https://www.dailynews.com/
News,VA,Richmond,Richmond Times-Dispatch,https://www.richmond.com/
News,WA,Tacoma,Tacoma News Tribune,https://www.thenewstribune.com/
News,CA,San Diego,San Diego Union-Tribune,https://www.sandiegouniontribune.com/
News,NY,White Plains,The Journal News,https://www.lohud.com/
News,FL,Tampa,Tampa Bay Times,https://www.tampabay.com/
News,AZ,Phoenix,Arizona Republic,https://www.azcentral.com/
News,SC,Columbia,The State,https://www.thestate.com/
News,MI,Detroit,Detroit Free Press,https://www.freep.com/
News,AL,Birmingham,Birmingham News,https://www.al.com/birmingham/
News,CT,Hartford,Hartford Courant,https://www.courant.com/
Publishing,NY,New York,Random House,https://www.randomhouse.com/
Publishing,NY,New York,Penguin Books,https://www.penguinrandomhouse.com/
Publishing,NY,New York,HarperCollins,https://www.harpercollins.com/
Publishing,CA,Los Angeles,Simon & Schuster,https://www.simonandschuster.com/
Publishing,CA,San Francisco,Chronicle Books,https://www.chroniclebooks.com/
Publishing,NY,New York,Macmillan Publishers,https://us.macmillan.com/
Publishing,MA,Cambridge,MIT Press,https://mitpress.mit.edu/
Publishing,NY,New York,Workman Publishing,https://www.workman.com/
Publishing,IL,Chicago,Sourcebooks,https://www.sourcebooks.com/
Publishing,NY,New York,Little Brown and Company,https://www.littlebrown.com/
Publishing,NY,New York,Scholastic,https://www.scholastic.com/
Publishing,MA,Boston,Houghton Mifflin Harcourt,https://www.hmhco.com/
Publishing,NY,New York,Oxford University Press,https://global.oup.com/
Publishing,NY,New York,New York University Press,https://nyupress.org/
Publishing,WA,Seattle,University of Washington Press,https://uwpress.uw.edu/
Publishing,NY,New York,Routledge,https://www.routledge.com/
Publishing,CA,Santa Monica,Quirk Books,https://www.quirkbooks.com/
Publishing,NY,New York,St. Martin's Press,https://us.macmillan.com/stmartinspress/
Publishing,CA,Los Angeles,TarcherPerigee,https://www.penguinrandomhouse.com/imprints/perigee/
Publishing,CA,Los Angeles,Greenleaf Book Group,https://www.greenleafbookgroup.com/
Publishing,CT,New Haven,Yale University Press,https://yalebooks.yale.edu/
Publishing,TX,Austin,University of Texas Press,https://utpress.utexas.edu/
Publishing,CO,Boulder,Westview Press,https://www.westviewpress.com/
Publishing,MN,Minneapolis,Milkweed Editions,https://milkweed.org/
Publishing,CA,San Diego,Soft Skull Press,https://www.softskull.com/
Publishing,IL,Chicago,Haymarket Books,https://www.haymarketbooks.org/
Publishing,NY,New York,Beacon Press,https://www.beacon.org/
Publishing,CA,Oakland,PM Press,https://www.pmpress.org/
Publishing,NY,New York,Amber Books,https://www.amberbooks.com/
Publishing,NY,New York,Triumph Books,https://www.triumphbooks.com/
Publishing,CA,Los Angeles,Amistad Press,https://www.harpercollins.com/amistad/
Publishing,NY,New York,Alfred A. Knopf,https://knopfdoubleday.com/
Publishing,CA,Santa Barbara,Parallax Press,https://www.parallax.org/
Publishing,NY,New York,Princeton University Press,https://press.princeton.edu/
Publishing,IL,Chicago,The University of Chicago Press,https://www.press.uchicago.edu/
Publishing,NY,New York,Little A,https://www.littlea.com/
Publishing,VA,Alexandria,Potomac Books,https://www.potomacbooksinc.com/
Publishing,NY,New York,Cambridge University Press,https://www.cambridge.org/
Publishing,MA,Boston,Beacon Hill Press,https://beaconhillpress.com/
Publishing,CA,Los Angeles,Blackstone Publishing,https://www.blackstonepublishing.com/
Publishing,NY,New York,Book Publishing Company,https://www.bookpublishingcompany.com/
Publishing,NY,New York,Workman Publishing Company,https://www.workman.com/
Publishing,WA,Bellevue,Microsoft Press,https://www.microsoft.com/en-us/mspress/
Publishing,CA,Los Angeles,Counterpoint Press,https://www.counterpointpress.com/
Publishing,NY,New York,University of the State of New York,https://www.nysed.gov/
Publishing,TX,Houston,Ingram Content Group,https://www.ingramcontent.com/
Publishing,CO,Denver,University Press of Colorado,https://www.upcolorado.com/
Publishing,NY,New York,The New Press,https://thenewpress.com/
Publishing,WA,Seattle,Seattle University Press,https://www.seattleu.edu/
Publishing,NY,New York,Algonquin Books,https://www.algonquin.com/
Publishing,CA,Santa Cruz,Book Publishing,https://www.bookpublishing.com/
Publishing,MA,Northampton,Levellers Press,https://levellerspress.com/
Publishing,NY,New York,Springer Nature,https://www.springernature.com/
Publishing,PA,Philadelphia,Temple University Press,https://tupress.temple.edu/
Publishing,TX,College Station,Texas A&M University Press,https://www.tamupress.com/
Software,CA,Redmond,Microsoft,https://www.microsoft.com/
Software,CA,Mountain View,Google,https://www.google.com/
Software,CA,Cupertino,Apple,https://www.apple.com/
Software,MA,Cambridge,MIT Media Lab,https://www.media.mit.edu/
Software,CA,Santa Clara,Intel,https://www.intel.com/
Software,WA,Seattle,Amazon,https://www.amazon.com/
Software,CA,Santa Monica,Snap Inc.,https://www.snap.com/
Software,NY,New York,IBM,https://www.ibm.com/
Software,CA,San Francisco,Salesforce,https://www.salesforce.com/
Software,TX,Austin,Oracle,https://www.oracle.com/
Software,WA,Bellevue,Expedia Group,https://www.expedia.com/
Software,CA,San Jose,Adobe,https://www.adobe.com/
Software,CA,Foster City,VMware,https://www.vmware.com/
Software,IL,Chicago,Grubhub,https://www.grubhub.com/
Software,PA,Pittsburgh,Duolingo,https://www.duolingo.com/
Software,MA,Boston,HubSpot,https://www.hubspot.com/
Software,CA,Los Angeles,DocuSign,https://www.docusign.com/
Software,WA,Seattle,Zillow,https://www.zillow.com/
Software,CA,Santa Clara,ServiceNow,https://www.servicenow.com/
Software,TX,Plano,Intuit,https://www.intuit.com/
Software,CA,Santa Barbara,Yelp,https://www.yelp.com/
Software,CO,Denver,SendGrid,https://sendgrid.com/
Software,IL,Chicago,Credit Karma,https://www.creditkarma.com/
Software,NY,New York,Slack Technologies,https://slack.com/
Software,CA,Redwood City,Palo Alto Networks,https://www.paloaltonetworks.com/
Software,MA,Boston,TripAdvisor,https://www.tripadvisor.com/
Software,CA,San Francisco,Asana,https://asana.com/
Software,NY,New York,Trello,https://trello.com/
Software,TX,Austin,Dropbox,https://www.dropbox.com/
Software,CA,San Diego,Qualcomm,https://www.qualcomm.com/
Software,MA,Cambridge,Evernote,https://evernote.com/
Software,CA,Pleasanton,Workday,https://www.workday.com/
Software,WA,Bellevue,Smartsheet,https://www.smartsheet.com/
Software,CA,Santa Clara,Box,https://www.box.com/
Software,CA,Fremont,Roblox,https://www.roblox.com/
Software,CA,Mission Viejo,DigitalOcean,https://www.digitalocean.com/
Software,MA,Waltham,LogMeIn,https://www.logmein.com/
Software,NY,New York,GitHub,https://github.com/
Software,TX,Austin,SurveyMonkey,https://www.surveymonkey.com/
Software,IL,Chicago,ThoughtWorks,https://www.thoughtworks.com/
Software,CA,Sunnyvale,Zebra Technologies,https://www.zebra.com/
